405,4,5,'广东省广州市','广东省深圳市','山西省运城市','甘肃省兰州市',"113.264499,23.130061","114.057939,22.543527","111.007051,35.026670","103.834228,36.060798",137,1653,2377
406,4,6,'广东省广州市','广东省深圳市','山西省长治市','山西省太原市',"113.264499,23.130061","114.057939,22.543527","113.117394,36.195142","112.549656,37.870451",137,1663,1972
407,4,7,'广东省广州市','广东省深圳市','天津市河西区','广东省广州市',"113.264499,23.130061","114.057939,22.543527","117.223379,39.109679","113.264499,23.130061",137,2117,134
408,4,8,'广东省广州市','广东省深圳市','山西省长治市','北京市东城区',"113.264499,23.130061","114.057939,22.543527","113.117394,36.195142","116.416334,39.928359",137,1663,2165
409,4,9,'广东省广州市','广东省深圳市','山西省运城市','甘肃省兰州市',"113.264499,23.130061","114.057939,22.543527","111.007051,35.026670","103.834228,36.060798",137,1653,2377
410,4,10,'广东省广州市','广东省深圳市','广东省中山市','广西壮族自治区钦州市',"113.264499,23.130061","114.057939,22.543527","113.392517,22.517024","108.654355,21.980894",137,89,682
411,4,11,'广东省广州市','广东省深圳市','广东省广州市','广西壮族自治区南宁市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","108.366407,22.817700",137,0,663
412,4,12,'广东省广州市','广东省深圳市','重庆市渝北区','四川省成都市',"113.264499,23.130061","114.057939,22.543527","106.631155,29.718087","104.066301,30.572961",137,1310,1707
413,4,13,'广东省广州市','广东省深圳市','广西壮族自治区柳州市','广东省广州市',"113.264499,23.130061","114.057939,22.543527","109.428071,24.326442","113.264499,23.130061",137,498,134
414,4,14,'广东省广州市','广东省深圳市','天津市河西区','广东省广州市',"113.264499,23.130061","114.057939,22.543527","117.223379,39.109679","113.264499,23.130061",137,2117,134
415,4,15,'广东省广州市','广东省深圳市','山西省长治市','北京市东城区',"113.264499,23.130061","114.057939,22.543527","113.117394,36.195142","116.416334,39.928359",137,1663,2165
416,4,16,'广东省广州市','广东省深圳市','山西省长治市','山西省太原市',"113.264499,23.130061","114.057939,22.543527","113.117394,36.195142","112.549656,37.870451",137,1663,1972
417,4,17,'广东省广州市','广东省深圳市','广西壮族自治区南宁市','广东省广州市',"113.264499,23.130061","114.057939,22.543527","108.366407,22.817700","113.264499,23.130061",137,562,134
418,4,18,'广东省广州市','广东省深圳市','广东省广州市','广西壮族自治区南宁市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","108.366407,22.817700",137,0,663
419,4,19,'广东省广州市','广东省深圳市','重庆市渝北区','四川省成都市',"113.264499,23.130061","114.057939,22.543527","106.631155,29.718087","104.066301,30.572961",137,1310,1707
420,4,20,'广东省广州市','广东省深圳市','广西壮族自治区柳州市','广东省佛山市',"113.264499,23.130061","114.057939,22.543527","109.428071,24.326442","113.121586,23.021351",137,498,136
421,4,21,'广东省广州市','广东省深圳市','山西省太原市','山西省长治市',"113.264499,23.130061","114.057939,22.543527","112.549656,37.870451","113.117394,36.195142",137,1869,1767
422,4,22,'广东省广州市','广东省深圳市','广西壮族自治区柳州市','广东省广州市',"113.264499,23.130061","114.057939,22.543527","109.428071,24.326442","113.264499,23.130061",137,498,134
423,4,23,'广东省广州市','广东省深圳市','广西壮族自治区南宁市','广东省广州市',"113.264499,23.130061","114.057939,22.543527","108.366407,22.817700","113.264499,23.130061",137,562,134
424,4,24,'广东省广州市','广东省深圳市','广西壮族自治区桂林市','广西壮族自治区南宁市',"113.264499,23.130061","114.057939,22.543527","110.179752,25.235615","108.366407,22.817700",137,477,663
425,4,25,'广东省广州市','广东省深圳市','广西壮族自治区柳州市','广东省佛山市',"113.264499,23.130061","114.057939,22.543527","109.428071,24.326442","113.121586,23.021351",137,498,136
426,4,26,'广东省广州市','广东省深圳市','广东省广州市','广东省珠海市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","113.576892,22.271644",137,0,158
427,4,27,'广东省广州市','广东省深圳市','广东省广州市','广东省深圳市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","114.057939,22.543527",137,0,0
428,4,28,'广东省广州市','广东省深圳市','广东省广州市','广西壮族自治区桂林市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","110.179752,25.235615",137,0,611
429,4,29,'广东省广州市','广东省深圳市','广西壮族自治区南宁市','广东省广州市',"113.264499,23.130061","114.057939,22.543527","108.366407,22.817700","113.264499,23.130061",137,562,134
430,4,30,'广东省广州市','广东省深圳市','北京市东城区','广东省珠海市',"113.264499,23.130061","114.057939,22.543527","116.416334,39.928359","113.576892,22.271644",137,2128,158
431,4,31,'广东省广州市','广东省深圳市','山西省长治市','北京市东城区',"113.264499,23.130061","114.057939,22.543527","113.117394,36.195142","116.416334,39.928359",137,1663,2165
432,4,32,'广东省广州市','广东省深圳市','北京市东城区','广东省珠海市',"113.264499,23.130061","114.057939,22.543527","116.416334,39.928359","113.576892,22.271644",137,2128,158
433,4,33,'广东省广州市','广东省深圳市','山西省晋城市','天津市河西区',"113.264499,23.130061","114.057939,22.543527","112.852022,35.491315","117.223379,39.109679",137,1568,2201
434,4,34,'广东省广州市','广东省深圳市','广东省广州市','广东省深圳市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","114.057939,22.543527",137,0,0
435,4,35,'广东省广州市','广东省深圳市','山西省太原市','山西省长治市',"113.264499,23.130061","114.057939,22.543527","112.549656,37.870451","113.117394,36.195142",137,1869,1767
436,4,36,'广东省广州市','广东省深圳市','山西省晋城市','天津市河西区',"113.264499,23.130061","114.057939,22.543527","112.852022,35.491315","117.223379,39.109679",137,1568,2201
437,4,37,'广东省广州市','广东省深圳市','重庆市渝北区','四川省成都市',"113.264499,23.130061","114.057939,22.543527","106.631155,29.718087","104.066301,30.572961",137,1310,1707
438,4,38,'广东省广州市','广东省深圳市','广东省广州市','四川省成都市',"113.264499,23.130061","114.057939,22.543527","113.264499,23.130061","104.066301,30.572961",137,0,1707
439,4,39,'广东省广州市','广东省深圳市','山西省长治市','山西省太原市',"113.264499,23.130061","114.057939,22.543527","113.117394,36.195142","112.549656,37.870451",137,1663,1972
